,train,val,test
59,K2202988-1 2#11,K2304748-13 14#1,
60,K2304651-17 18#14,K2304247-7 8#9,
61,K2304019-11 12#9,K2400074-3 4#12,
62,K2302983-38 39#2,K2304032-13 14#9,
63,K2301605-1 2#10,K2401904-15 16#9,
64,K2302495-7 8#9,K2302661-3 4#4,
65,K2302139-1 2#6,"K2103911-5,6#14",
66,K2400735-17 18#14,K2302388-21 22#2,
67,B2341317-1#11,,
68,S2311210-1 2#2,,
69,K2303977-5 6#4,,
70,K2303264-9 10#10,,
71,K2400735-9 10#14,,
72,K2304452-1 2#13,,
73,K2304651-19 #14,,
74,K2304422-19 20#13,,
75,K2302495-5 6#9,,
76,K2303851-11 12#4,,
77,K2304796-5 6#10,,
78,K2303800-9 10#5,,
79,K2200642-3 4#12,,
80,K2304086-7 8#9,,
81,K2305209-11 12#2,,
82,K2401798-13 14#9,,
83,K2304452-17 18#14,,
84,K2302247-9 10#6,,
85,K2304452-1 2#14,,
86,K2304720-5 6#1,,
87,S2307564-29 30#6,,
88,K2305040-11 12#7,,
89,K2201770-3 4#12,,
90,K2303270-7 8#10,,
91,K2201770-11 12#12,,
92,K2304452-9 10#14,,
93,K2304796-11 12#10,,
94,K2302867-5 6#1,,
95,K2302760-3 4#2,,
96,HZ234043-120  -HE#14,,
97,K2302366-16 17#2,,
98,K2201770-7 8#12,,
99,K2300766-3 4#10,,
100,S2314036-15 16#2,,
101,K2305209-1 2#11,,
102,K2304119-5 6#9,,
103,K2302216-3 4#6,,
104,K2303814-15 #5,,
105,K2304386-3 4#7,,
106,K2303061-19#7,,
107,K2302215-9 10#6,,
108,K2303061-9 10#9,,
109,K2203698-7 8#11,,
110,K2303814-20 21#5,,
111,K2303517-3 4#7,,
112,K2305209-5 6#11,,
113,K2302105-17 18#7,,
114,K2304097-16 17#7,,
115,K2304119-9 10#7,,
116,K2302000-7 8#9,,
117,K2301846-29 30#9,,
118,K2303061-15 16#15,,
119,K2305160-9 10#7,,
120,S2306913-13 14#6,,
121,K2305209-7 8#11,,
122,K2400889-17 18#14,,
123,K2304339-7 8#7,,
124,K2304720-5 6#14,,
125,K2305160-5 6#7,,
126,K2302867-3 4#1,,
127,K2304651-13 14#2,,
128,K2305160-3 4#7,,
129,K2305209-3 4#11,,
130,K2302260-5 6#2,,
131,K2304422-17 18#7,,
132,K2304386-9 10#7,,
133,K2401798-17 18-HE#9,,
134,K2303166-9 10#10,,
135,K2302139-7 8#6,,
136,K2201770-1 2#9,,
137,K2302867-1 2#1,,
138,K2304119-7 8#9,,
139,K2203437-15 16#11,,
140,S2306913-11 12#6,,
141,K2304452-7 8#14,,
142,K2302139-9 10#6,,
143,K2400735-15 16#14,,
144,S2307564-17 18#6,,
145,K2303014-13 14#1,,
146,K2303429-10 %HE#9,,
147,K2305177-1 2#7,,
148,K2301896-13 14#9,,
149,K2303014-11 12#1,,
150,S2308524-27 28#4,,
151,K2304651-7 8#2,,
152,K2304832-5 6#1,,
153,K2305160-1 2#7,,
154,B2343929-4#13,,
155,K2304452-5 6#14,,
156,K2303342-7%HE#9,,
157,K2303776-9 10#4,,
158,"K2103031-7,8#14",,
159,K2303558-11 12#7,,
160,K2302013-5 6#1,,
161,K2304832-3 4#6,,
162,K2201945-7 8#12,,
163,K2203698-1 2#11,,
164,S2308752-23 24#4,,
165,S2034127#9,,
166,K2304386-11 12#14,,
167,K2304832-3 4#1,,
168,K2304019-9 10#9,,
169,K2302366-9 10#2,,
170,K2305209-9 10#2,,
171,S2307564-19 20#6,,
172,K2304308-3 4#14,,
173,K2302461-11 12#1,,
174,K2304422-17 18#15,,
175,K2203698-11 12#11,,
176,K2302495-9  #1,,
177,"K2103669-9,10#14",,
178,K2203813-13 14#11,,
179,S2306913-7 8#6,,
180,B2347868-1#13,,
181,K2200642-7 8#12,,
182,K2303558-15 16#7,,
183,K2200642-5 6#12,,
184,K2303773-21 22#4,,
185,S2314036-9 10#2,,
186,K2304386-1 2#7,,
187,K2302536-5 6#1,,
188,K2302755-7 8#2,,
189,K2303773-29 30#4,,
190,K2303773-25 26#4,,
191,K2304019-5 6#9,,
192,K2304382-19 20#7,,
193,K2302216-11 12#6,,
194,K2302366-1 2#2,,
195,K2305160-11 12#2,,
196,K2304078-5 6#9,,
197,K2304119-7 8#7,,
198,K2400179-9 10#14,,
199,S2316008-9 10#2,,
200,K2302755-13 14#2,,
201,K2304642-5 6#2,,
202,K2304422-15 16#7,,
203,K2303773-17 18#4,,
204,K2304079-7 8#9,,
205,K2303061-19#2,,
206,K2303264-15 16#10,,
207,K2303429-21 22#9,,
208,B2343929-3#13,,
209,K2302215-5 6#6,,
210,K2302755-9 10#2,,
211,K2202988-5 6#11,,
212,K2203698-5 6#11,,
213,K2304119-3 4#9,,
214,K2303640-9 10#4,,
215,K2304019-7 8#9,,
216,K2400735-13 14#14,,
217,K2302452-5 6#1,,
218,K2305209-13 14#11,,
219,K2304339-9 10#7,,
220,K2304422-11 12#7,,
221,K2305040-11 12#1,,
222,K2304651-13 14#14,,
223,K2304642- 5-HE#14,,
224,K2201770-9 10#9,,
225,K2301846-23 24#9,,
226,K2302366-7 8#2,,
227,K2303977-9 10#4,,
228,K2302216-7 8#6,,
229,K2303800-5 6#5,,
230,K2201945-5 6#12,,
231,K2303800-7 8#5,,
232,K2203698-9 10#11,,
233,K2304308-13 14#14,,
234,K2302452-9 10#1,,
235,K2303061-15 16#7,,
236,K2302013-3 4#1,,
237,K2305040-7 8#7,,
238,K2304832-7 8#6,,
239,K2201945-11 12#12,,
240,K2303264-5 6#10,,
241,K2303814-13 14#5,,
242,K2304097-1 2#7,,
243,K2304422-21 22#13,,
244,K2301849-13 14#9,,
245,S2316008-19 -HE#2,,
246,K2201945-13 14#12,,
247,K2304642-5 6#14,,
248,K2201770-7 8#9,,
249,S2314036-5 6#2,,
250,K2304720-7 8-HE#14,,
251,K2304832-1 2#1,,
252,K2301849- 9#9,,
253,S2307564-31 32#6,,
254,K2304452-19 20#13,,
255,K2304796-5 6#1,,
256,K2302495-9  #9,,
257,K2305040-1 2#1,,
258,K2303814-18 19#5,,
259,K2302461-7 8#1,,
260,K2304308-5 6#14,,
261,K2303640-5 6#4,,
262,K2303014-15 16#1,,
263,K2302247-11 12#2,,
264,K2400735-11 12#14,,
265,S2311210-2 #2,,
266,K2304422-3 4#7,,
267,K2303977-11 12#4,,
268,K2305160-7 8#7,,
269,K2304097-18#7,,
270,K2303552-11 12#6,,
271,K2302983-40#2,,
272,K2302495-3 4#9,,
273,K2304642- 4-HE#2,,
274,K2302755-11 12#2,,
275,K2400889-13 14#14,,
276,K2302344-7 8#2,,
277,S2308524-37 38#4,,
278,K2303166-13 %HE#10,,
279,K2302260-7 8#2,,
280,K2302983-19 20#2,,
281,K2302503-5 6#1,,
282,K2300418-7 8#11,,
283,K2302983-1 2#2,,
284,K2302260-9 10#2,,
285,K2303545-11 12#7,,
286,K2304452-17 18#13,,
287,S2306913-5 6#6,,
288,K2305209-13 14#2,,
289,K2302867-7 8#1,,
290,K2304386-11 12#7,,
291,S2308524-39 40#4,,
292,K2203813-9 10#11,,
293,K2203437-13 14#11,,
294,K2303264-13 14#10,,
295,K2303061-17 18#7,,
296,S2316008-7 8#2,,
297,K2305209-7 8#2,,
298,K2305040-5 6#7,,
299,K2302536-1 2#1,,
300,K2303977-19 20-HE#4,,
301,K2400179-5 6#1,,
302,K2302366-3 4#2,,
303,K2301828-5 6#9,,
304,K2304452-15 16#13,,
305,K2304452-3 4#13,,
306,K2302461-3 4#1,,
307,K2301896-11 12#9,,
308,K2303773-31 32#4,,
309,K2304642- 4-HE#14,,
310,K2302452-3 4#1,,
311,K2302983-21 22#2,,
312,HZ234314-HE#5,,
313,K2203813-11 12#11,,
314,B2339536-1#11,,
315,K2304796-11 12#1,,
316,K2304796-3 4#10,,
317,K2303773-27 28#4,,
318,K2304720-9 10#14,,
319,S2314036-13 14#2,,
320,K2304720-7 8-HE#1,,
321,B2340214-3#11,,
322,K2302867-9 10#1,,
323,"K2103669-3,4#14",,
324,S2314036-11 12#2,,
325,K2102463#14,,
326,K2400889-19 20#14,,
327,K2303814-9 10#5,,
328,K2303061-17 18#15,,
329,K2302260-3 4#2,,
330,K2302495-9 10#9,,
331,K2303429-7 8#9,,
332,K2201770-9 10#12,,
333,K2304832-7 8#1,,
334,K2304814-11 12#1,,
335,K2304720-9 10#1,,
336,K2304306-9 10#14,,
337,K2304308-9 10#14,,
338,K2302878-9 10#1,,
339,K2304119-5 6#7,,
340,K2302878-7 8#1,,
341,S2307564-25 26#6,,
342,S2307564-27 28#6,,
343,K2304386-7 8#14,,
344,K2303166-7 8#10,,
345,K2301828-3 4#9,,
346,K2303014-19 20#2,,
347,K2303342-3 4#9,,
348,B2348252-1#13,,
349,S2314036-17 18#2,,
350,K2201945-3 4#12,,
351,K2304019-3 4#9,,
352,K2304382-11 12#7,,
353,K2304382-13 14#7,,
354,K2305177-7 8#11,,
355,K2304452-13 14#14,,
356,K2301846-25 26#9,,
357,K2304642-9 10#2,,
358,K2302215-3 4#6,,
359,K2304339-1 2#7,,
360,K2304308-11 12#14,,
361,K2301846-15 16#9,,
362,K2303640-3 4#4,,
363,K2302878-11 12#1,,
364,K2304651-11 12#14,,
365,K2304422-21 22#7,,
366,K2302760-5 6#2,,
367,K2304651-19 #2,,
368,K2304452-15 16#14,,
369,K2301605-7 8#10,,
370,K2305177-1 2#2,,
371,K2302366-18 19#2,,
372,K2303429-11 12#9,,
373,K2201770-1 2#12,,
374,K2304651-15 16#14,,
375,K2301846-27 28#9,,
376,K2303773-19 20#4,,
377,K2304243-11 12#6,,
378,K2400889-15 16#14,,
379,K2202988-3 4#11,,
380,K2202988-9 10#11,,
381,K2303264-11 12#10,,
382,K2302536-7 8#1,,
383,S2308524-3 34#4,,
384,K2305177-5 6#2,,
385,K2302182-19 20#6,,
386,K2302983-23 24#2,,
387,K2302495-5 6#1,,
388,K2302503-7 8#1,,
389,K2401798-15 16#9,,
390,K2400889-3 4#14,,
391,K2302536-3 4#1,,
392,K2303429-1 2#9,,
393,K2301828-7 8#9,,
394,K2301846-19 20#9,,
395,B2346277-2#13,,
396,K2304422-9 10#7,,
397,K2300418-7 8#10,,
398,K2302182-17 18#6,,
399,K2304642-9 10#14,,
400,K2304642-3 4#14,,
401,K2304832-9 10#1,,
402,K2304452-3 4#14,,
403,K2203813-5 6#11,,
404,S2316008-5 6#2,,
405,K2302139-19 20#6,,
406,B2337974-3#11,,
407,K2303773-23 24#4,,
408,K2304651-15 16#2,,
409,K2302260-1 2#2,,
410,K2302105-11 12#7,,
411,K2301846-21 22#9,,
412,S2308524-35 36#4,,
413,K2305177-5 6#11,,
414,S2316008-23 24-HE#2,,
415,K2302215-1 2#6,,
416,S2308752-17 18#4,,
417,K2303814-11 12#5,,
418,"K2103669-1,2#14",,
419,K2400179-7 8#14,,
420,K2302983-36 37#2,,
421,K2302760-7 8#2,,
422,B2345897-1#13,,
423,K2302536-11 12#1,,
424,K2302879-5 6#1,,
425,K2305040-7 8#1,,
426,K2302536-13 14#1,,
427,K2303429-3 4#9,,
428,K2304832-5 6#6,,
429,K2302755-5 6#2,,
430,K2304642-1 2#1,,
431,K2302139-3 4#6,,
432,K2303270-9 10#10,,
433,K2302105-15 16#7,,
434,K2302503-9 10#1,,
435,K2303429-9 10#9,,
436,K2302495-1 2#1,,
437,K2302366-5 6#2,,
438,K2302879-9 10#1,,
439,K2303545-9 10#7,,
440,K2303270-11 12#10,,
441,B2342006-1#13,,
442,K2303640-7 8#4,,
443,B2343929-1  2  3-HE#13,,
444,K2304382-15 16#7,,
445,K2302461-13 14#1,,
446,K2302503-11 12#1,,
447,K2304386-9 10#14,,
448,K2302344-13 14#2,,
449,K2304339-5 6#7,,
450,K2302013-7 8#1,,
451,K2303773-15 16#4,,
452,K2302000-5 6#9,,
453,K2303545-13 14#7,,
454,S2308752-19 20#4,,
455,K2303517-5 6#7,,
456,K2301896-15 16#9,,
457,"K2103669-5,6#14",,
458,K2302495-3 4#1,,
459,K2305209-11 12#11,,
460,K2302013-9 10#1,,
461,K2304382-21#7,,
462,S2308524-27 #4,,
463,K2304814-11 12#6,,
464,K2303552-9 10#6,,
465,K2304796-7 8#1,,
466,S2307564-15 32#6,,
467,K2304308-15 16#14,,
468,K2301905-11 12#9,,
469,K2302216-5 6#6,,
470,K2301846-17 18#9,,
471,K2302247-5 6#2,,
472,K2401798-9 10#9,,
473,K2301849-11 12#9,,
474,K2202988-7 8#11,,
475,K2304720-3 4#1,,
476,K2303061-11 12#7,,
477,K2302494-9 10#1,,
478,K2304382-9 10#7,,
479,K2302494-11 12#1,,
480,S2308524-29 30#4,,
481,S2306913-9 10#6,,
482,K2303517-7 8#7,,
483,K2301905-5 6#9,,
484,S2316008-17 18#2,,
485,K2201945-15 16#12,,
486,S2314036-7 8#2,,
487,K2302139-5 6#6,,
488,K2304796-7 8#10,,
489,K2304422-1 2#7,,
490,K2304720-3 4#7,,
491,K2304422-7 8#7,,
492,K2305209-9 10#11,,
493,K2400889-9 10#14,,
494,K2304306-9 10#9,,
495,K2303061-13 14#7,,
496,K2201770-5 6#9,,
497,K2302216-9 10#6,,
498,K2303429-5 6#9,,
499,K2304651-17 18#2,,
500,K2201770-3 4#9,,
501,"K2103031-5,6#14",,
502,K2302182-11 12#6,,
503,K2303517-9 10#7,,
504,K2304386-5 6#7,,
505,K2303776-5 6#4,,
506,K2304452-19 20#14,,
507,B2318573-2 #11,,
508,K2304339-3 4#7,,
509,K2302215-7 8#6,,
510,K2203437-17#11,,
511,K2302105-7 8#7,,
512,S2316008-21 22#2,,
513,S2306913-3 4#6,,
514,K2201945-9 10#12,,
515,K2304246-15 16-HE#9,,
516,K2201770-5 6#12,,
517,K2400889-7 8#14,,
518,K2305160-7 8#2,,
519,K2301828-9 10#9,,
520,K2303814-16 17#5,,
521,K2303061-13 14#15,,
522,K2303545-7 8#7,,
523,K2302461-5 6#1,,
524,K2302344-11 12#2,,
525,K2304642-7 8#14,,
526,S2034127#7,,
527,K2301905-9 10#9,,
528,K2304386-7 8#7,,
529,K2401798-7 8#9,,
530,K2304796-13 14#1,,
531,K2304019-1 2#9,,
532,K2302452-7 8#1,,
533,K2304097-7 8#9,,
534,S2308752-21 22#4,,
535,K2302182-9 10#6,,
536,K2305040-1 2#7,,
537,K2303976-9 10#4,,
538,S2316008-19 20#2,,
539,K2303977-13 14#4,,
540,K2304796-9 10#10,,
541,K2301896-17 18#9,,
542,K2303166-13 14#10,,
543,K2304382-17 18#7,,
544,K2302494-7 8#1,,
545,K2304119-1 2#9,,
546,K2302536-9 10#1,,
547,K2304422-13 14#7,,
548,K2305040-9 10#7,,
549,"K2103669-7,8#14",,
550,K2203698-13 14#11,,
551,K2302879-7 8#1,,
552,K2302878-13 14#1,,
553,K2302139-21 22#6,,
554,K2305177-3 4#11,,
555,S2316008-3 -HE#2,,
