,train,val,test
151,B2347868-1#13_17,,
152,HZ234043-120  -HE#14_22,,
153,HZ234314-HE#5_13,,
154,"K2103911-5,6#9_31",,
155,"K2103911-5,6#14_1",,
156,K2203437-15 16#11_17,,
157,K2203437-17#11_16,,
158,K2203437-13 14#11_18,,
159,K2300766-3 4#10_17,,
160,K2301828-7 8#9_27,,
161,K2301828-9 10#9_26,,
162,K2301828-3 4#9_29,,
163,K2301828-5 6#9_28,,
164,K2301896-17 18#9_10,,
165,K2301896-15 16#9_9,,
166,K2301896-11 12#9_11,,
167,K2301896-13 14#9_12,,
168,K2301905-5 6#9_8,,
169,K2301905-7 8#9_7,,
170,K2301905-11 12#9_5,,
171,K2301905-9 10#9_6,,
172,K2302013-9 10#1_28,,
173,K2302013-3 4#1_32,,
174,K2302013-5 6#1_30,,
175,K2302013-7 8#1_29,,
176,K2302182-11 12#6_18,,
177,K2302182-19 20#6_14,,
178,K2302182-15 16#6_16,,
179,K2302182-17 18#6_15,,
180,K2302344-7 8#2_20,,
181,K2302344-11 12#2_18,,
182,K2302344-13 14#2_17,,
183,K2302461-13 14#1_20,,
184,K2302461-7 8#1_23,,
185,K2302461-5 6#1_24,,
186,K2302536-1 2#1_7,,
187,K2302536-3 4#1_6,,
188,K2302536-7 8#1_4,,
189,K2302536-5 6#1_5,,
190,K2302536-9 10#1_3,,
191,K2302536-13 14#1_1,,
192,K2302536-11 12#1_2,,
193,K2302614-21 #4_17,,
194,K2302614-17 18#4_20,,
195,K2302614-21#4_18,,
196,K2302614-15 16#4_21,,
197,K2302614-19 20#4_19,,
198,K2302680-9 10#4_1,,
199,K2302680-13 14#2_33,,
200,K2302680-11 12#2_34,,
201,K2302680-17 18#2_31,,
202,K2302680-15 16#2_32,,
203,K2302680-7 8#4_2,,
204,K2302807-3 4#2_15,,
205,K2302807-5 6#2_14,,
206,K2302807-9 10#2_12,,
207,K2302807-7 8#2_13,,
208,K2302867-9 10#1_5,,
209,K2302867-3 4#1_2,,
210,K2302867-7 8#1_4,,
211,K2302867-5 6#1_3,,
212,K2302867-1 2#1_1,,
213,K2302983-21 22#2_5,,
214,K2302983-19 20#2_4,,
215,K2302983-1 2#2_10,,
216,K2302983-36 37#2_8,,
217,K2302983-38 39#2_9,,
218,K2302983-23 24#2_6,,
219,K2302983-40#2_7,,
220,K2303014-19 20#2_2,,
221,K2303014-15 16#1_34,,
222,K2303014-17 18#2_1,,
223,K2303014-13 14#1_33,,
224,K2303014-11 12#1_32,,
225,K2303166-13 %HE#10_26,,
226,K2303166-13 14#10_27,,
227,K2303264-13 14#10_12,,
228,K2303264-11 12#10_13,,
229,K2303264-9 10#10_14,,
230,K2303264-5 6#10_16,,
231,K2303264-15 16#10_11,,
232,K2303270-11 12#10_7,,
233,K2303270-9 10#10_8,,
234,K2303270-7 8#10_9,,
235,K2303342-7%HE#9_32,,
236,K2303342-5 6#9_31,,
237,K2303517-5 6#7_27,,
238,K2303517-3 4#7_28,,
239,K2303517-9 10#7_25,,
240,K2303552-13 14#6_32,,
241,K2303552-15 16#6_31,,
242,K2303776-5 6#4_4,,
