,train,val,test
154,K2303782-5 6#4_4,,
155,B2339536-1#11_24,,
156,B2341327-1#11_31,,
157,B2341994-1#11_33,,
158,B2342925-1#13_5,,
159,B2345897-1#13_15,,
160,B2346277-2#13_16,,
161,B2348252-1#13_18,,
162,HZ234043-120  -HE#14_22,,
163,HZ234314-HE#5_13,,
164,K2102463#14_4,,
165,K2102463#14_8,,
166,"K2103911-5,6#9_31",,
167,"K2103911-5,6#14_1",,
168,K2203437-15 16#11_17,,
169,K2203437-17#11_16,,
170,K2203437-13 14#11_18,,
171,K2301828-7 8#9_27,,
172,K2301828-9 10#9_26,,
173,K2301828-3 4#9_29,,
174,K2301828-5 6#9_28,,
175,K2301896-17 18#9_10,,
176,K2301896-15 16#9_9,,
177,K2301896-11 12#9_11,,
178,K2301896-13 14#9_12,,
179,K2301905-5 6#9_8,,
180,K2301905-7 8#9_7,,
181,K2301905-11 12#9_5,,
182,K2301905-9 10#9_6,,
183,K2302013-9 10#1_28,,
184,K2302013-3 4#1_32,,
185,K2302013-5 6#1_30,,
186,K2302013-7 8#1_29,,
187,K2302344-7 8#2_20,,
188,K2302344-11 12#2_18,,
189,K2302344-13 14#2_17,,
190,K2302461-13 14#1_20,,
191,K2302461-7 8#1_23,,
192,K2302461-5 6#1_24,,
193,K2302503-5 6#1_11,,
194,K2302503-9 10#1_9,,
195,K2302503-11 12#1_8,,
196,K2302503-7 8#1_10,,
197,K2302614-21 #4_17,,
198,K2302614-17 18#4_20,,
199,K2302614-21#4_18,,
200,K2302614-15 16#4_21,,
201,K2302614-19 20#4_19,,
202,K2302680-9 10#4_1,,
203,K2302680-13 14#2_33,,
204,K2302680-11 12#2_34,,
205,K2302680-17 18#2_31,,
206,K2302680-15 16#2_32,,
207,K2302680-7 8#4_2,,
208,K2302807-3 4#2_15,,
209,K2302807-5 6#2_14,,
210,K2302807-9 10#2_12,,
211,K2302807-7 8#2_13,,
212,K2302878-13 14#1_15,,
213,K2302878-9 10#1_13,,
214,K2302878-11 12#1_14,,
215,K2302878-7 8#1_12,,
216,K2303014-19 20#2_2,,
217,K2303014-15 16#1_34,,
218,K2303014-17 18#2_1,,
219,K2303014-13 14#1_33,,
220,K2303014-11 12#1_32,,
221,K2303166-13 %HE#10_26,,
222,K2303166-13 14#10_27,,
223,K2303259-9 10#10_17,,
224,K2303259-1 2#10_21,,
225,K2303259-5 6#10_19,,
226,K2303264-13 14#10_12,,
227,K2303264-11 12#10_13,,
228,K2303264-9 10#10_14,,
229,K2303264-5 6#10_16,,
230,K2303264-15 16#10_11,,
231,K2303270-11 12#10_7,,
232,K2303270-9 10#10_8,,
233,K2303270-7 8#10_9,,
234,K2303517-5 6#7_27,,
235,K2303517-3 4#7_28,,
236,K2303517-9 10#7_25,,
237,K2303552-13 14#6_32,,
238,K2303552-15 16#6_31,,
239,K2303776-5 6#4_4,,
