,train,val,test
63,K2302494-9 10#1_18,,
64,K2302013-5 6#1_30,,
65,K2301896-11 12#9_11,,
66,HZ234043-120  -HE#14_22,,
67,K2302215-1 2#6_13,,
68,K2301849- 9#9_13,,
69,K2302247-11 12#2_31,,
70,K2202988-7 8#11_31,,
71,K2201945-11 12#12_3,,
72,K2302495-1 2#1_13,,
73,K2201945-3 4#12_7,,
74,K2302216-11 12#6_4,,
75,B2337974-3#11_18,,
76,K2203698-11 12#11_11,,
77,K2201945-5 6#12_6,,
78,K2302661-11 12#4_12,,
79,K2203698-13 14#11_12,,
80,K2302503-11 12#1_8,,
81,K2302139-21 22#6_24,,
82,K2302614-21#4_18,,
83,K2302215-3 4#6_12,,
84,K2302105-7 8#7_6,,
85,K2201770-7 8#12_8,,
86,K2301896-13 14#9_12,,
87,K2202988-9 10#11_30,,
88,K2300418-7 8#11_28,,
89,K2302105-13 14#7_3,,
90,K2302013-7 8#1_29,,
91,K2302100-5 6#1_25,,
92,B2348252-1#13_18,,
93,K2301605-1 2#10_14,,
94,K2301828-9 10#9_26,,
95,B2341994-1#11_33,,
96,K2203437-13 14#11_18,,
97,K2302503-7 8#1_10,,
98,K2302344-11 12#2_18,,
99,B2340214-3#11_28,,
100,"K2103031-7,8#14_22",,
101,K2302388-17 18#2_3,,
102,K2302495-5 6#9_4,,
103,K2302215-7 8#6_10,,
104,K2301905-7 8#9_7,,
105,K2203698-3 4#11_7,,
106,K2302388-15 16#2_4,,
107,K2301905-11 12#9_5,,
108,K2301828-3 4#9_29,,
109,B2339536-1#11_24,,
110,K2302100-7 8#1_24,,
111,K2302366-3 4#2_15,,
112,K2302661-9 10#4_11,,
113,K2302260-7 8#2_27,,
114,K2302461-7 8#1_23,,
115,K2301828-5 6#9_28,,
116,K2203698-5 6#11_8,,
117,K2302614-15 16#4_21,,
118,K2302105-9 10#7_5,,
119,"K2103031-3,4#14_24",,
120,K2302105-15 16#7_2,,
121,K2202988-5 6#11_32,,
122,K2201770-3 4#9_33,,
123,B2345897-1#13_15,,
124,K2302388-21 22#2_1,,
125,K2203698-9 10#11_10,,
126,K2301849-13 14#9_14,,
127,K2201945-9 10#12_4,,
128,B2318573-2 #11_17,,
129,K2302366-9 10#2_12,,
130,K2302100-1 2#1_27,,
131,K2201945-15 16#12_1,,
132,K2302495-1 2#9_6,,
133,K2302260-9 10#2_26,,
134,K2301605-9 10#10_10,,
135,K2102463#14_4,,
136,K2302614-19 20#4_19,,
137,K2203698-1 2#11_6,,
138,K2302344-13 14#2_17,,
139,K2302461-5 6#1_24,,
140,K2102463#14_8,,
141,K2201770-1 2#9_32,,
142,K2302216-5 6#6_5,,
143,K2201770-3 4#12_9,,
144,K2301905-9 10#9_6,,
145,K2303558-15 16#7_12,,
146,K2302680-9 10#4_1,,
147,K2303061-13 14#15_32,,
148,K2302879-7 8#1_17,,
149,K2303640-3 4#4_23,,
150,K2302878-13 14#1_15,,
151,K2303061-19#7_30,,
152,K2303061-17 18#15_34,,
153,K2303061-19#2_11,,
154,K2302885-7 8#1_20,,
155,K2303517-5 6#7_27,,
156,K2302879-9 10#1_18,,
157,"K2103911-5,6#9_31",,
158,K2302760-13 14#2_20,,
159,K2303552-13 14#6_32,,
160,K2303782-5 6#4_4,,
161,K2303429-3 4#9_12,,
162,K2302878-9 10#1_13,,
163,K2303014-19 20#2_2,,
164,K2302755-5 6#2_30,,
165,K2303773-23 24#4_8,,
166,K2303264-13 14#10_12,,
167,K2303061-15 16#7_32,,
168,K2303014-15 16#1_34,,
169,K2303061-11 12#7_34,,
170,K2303773-29 30#4_25,,
171,K2302680-13 14#2_33,,
172,K2201770-9 10#9_23,,
173,K2302760-3 4#2_25,,
174,K2303264-11 12#10_13,,
175,K2302760-11 12#2_21,,
176,K2303061-9 10#9_1,,
177,K2303014-17 18#2_1,,
178,K2303264-9 10#10_14,,
179,K2303773-17 18#4_18,,
180,K2302807-3 4#2_15,,
181,B2343929-4#13_11,,
182,K2302760-7 8#2_23,,
183,"K2103031-5,6#14_23",,
184,K2303270-11 12#10_7,,
185,K2302885-5 6#1_19,,
186,K2303640-9 10#4_31,,
187,K2303773-19 20#4_17,,
188,K2302760-5 6#2_24,,
189,K2303773-25 26#4_15,,
190,K2302878-11 12#1_14,,
191,K2303264-5 6#10_16,,
192,K2303773-25 26#4_7,,
193,K2302755-11 12#2_27,,
194,K2303061-13 14#7_33,,
195,"K2103911-5,6#14_1",,
196,K2302879-5 6#1_16,,
197,K2303773-21 22#4_17,,
198,K2303773-27 28#4_14,,
199,K2303061-15 16#15_33,,
200,K2303552-15 16#6_31,,
201,K2201770-7 8#9_34,,
202,K2303773-21 22#4_9,,
203,K2303259-9 10#10_17,,
204,B2343929-1  2  3-HE#13_9,,
205,K2303429-10 %HE#9_6,,
206,K2303014-13 14#1_33,,
207,K2201770-5 6#9_24,,
208,K2303166-13 %HE#10_26,,
209,K2302807-5 6#2_14,,
210,K2302755-13 14#2_26,,
211,K2302680-11 12#2_34,,
212,K2302807-9 10#2_12,,
213,K2303517-3 4#7_28,,
214,K2303270-9 10#10_8,,
215,K2303773-23 24#4_16,,
216,K2303259-1 2#10_21,,
217,K2302878-7 8#1_12,,
218,K2303166-13 14#10_27,,
219,K2303270-7 8#10_9,,
220,K2303776-5 6#4_4,,
221,K2302755-9 10#2_28,,
222,K2303517-9 10#7_25,,
223,K2303264-15 16#10_11,,
224,K2302680-17 18#2_31,,
225,K2303773-19 20#4_18,,
226,K2303640-5 6#4_33,,
227,K2303773-17 18#4_19,,
228,K2303640-3 4#4_34,,
229,K2303773-31 32#4_5,,
230,K2302680-15 16#2_32,,
231,K2303640-7 8#4_21,,
232,HZ234314-HE#5_13,,
233,K2303014-11 12#1_32,,
234,K2302680-7 8#4_2,,
235,K2303061-11 12#15_31,,
236,K2303640-7 8#4_32,,
237,K2201770-9 10#12_11,,
238,K2302807-7 8#2_13,,
239,K2303259-5 6#10_19,,
