,train,val,test
158,K2303773-25 26#4,,
159,K2303773-17 18#4,,
160,K2303773-31 32#4,,
161,K2303773-27 28#4,,
162,K2303773-19 20#4,,
163,K2303773-23 24#4,,
164,K2303773-15 16#4,,
165,K2303782-9 10#4,,
166,K2303782-7 8#4,,
167,K2303782-5 6#4,,
168,K2303782-11 12#4,,
169,K2303810-5 6#5,,
170,K2303814-15 #5,,
171,K2303814-20 21#5,,
172,K2303814-13 14#5,,
173,K2303814-18 19#5,,
174,K2303814-9 10#5,,
175,K2303814-11 12#5,,
176,K2303814-16 17#5,,
177,K2303826-3 4#5,,
178,K2303826-7 8#5,,
179,K2303826-1 2#5,,
180,K2303826-5 6#5,,
181,K2304032-13 14#7,,
182,K2304032-9 10#9,,
183,K2304032-21#7,,
184,K2304032-11 12#7,,
185,K2304032-17 18#7,,
186,K2304032-15 16#9,,
187,K2304032-11 12#9,,
188,K2304032-17 18#9,,
189,K2304032-9 10#7,,
190,K2304032-19 20#7,,
191,K2304032-19 20#9,,
192,K2304032-15 16#7,,
193,K2304032-13 14#9,,
194,K2304086-7 8#9,,
195,K2304097-16 17#7,,
196,K2304097-1 2#7,,
197,K2304097-18#7,,
198,K2304097-7 8#9,,
199,K2304119-9 10#9,,
200,K2304119-3 4#7,,
201,K2304119-5 6#9,,
202,K2304119-9 10#7,,
203,K2304119-7 8#9,,
204,K2304119-7 8#7,,
205,K2304119-3 4#9,,
206,K2304119-5 6#7,,
207,K2304119-1 2#9,,
208,K2304243-11 12#6,,
209,K2304247-5 6#6,,
210,K2304247-5 6#9,,
211,K2304247-3 4#6,,
212,K2304247-3 4#9,,
213,K2304247-9 10#9,,
214,K2304247-1 2#9,,
215,K2304247-7 8#14,,
216,K2304247-9 10#14,,
217,K2304247-7 8#9,,
218,K2304339-11 12#7,,
219,K2304339-7 8#7,,
220,K2304339-9 10#7,,
221,K2304339-1 2#7,,
222,K2304339-5 6#7,,
223,K2304339-3 4#7,,
224,K2304382-19 20#7,,
225,K2304382-11 12#7,,
226,K2304382-13 14#7,,
227,K2304382-15 16#7,,
228,K2304382-21#7,,
229,K2304382-9 10#7,,
230,K2304382-17 18#7,,
231,K2304386-3 4#7,,
232,K2304386-9 10#7,,
233,K2304386-11 12#14,,
234,K2304386-1 2#7,,
235,K2304386-11 12#7,,
236,K2304386-7 8#14,,
237,K2304386-9 10#14,,
238,K2304386-5 6#7,,
239,K2304386-7 8#7,,
240,K2304422-19 20#7,,
241,K2304422-5 6#7,,
242,K2304422-7 8#15,,
243,K2304422-19 20#13,,
244,K2304422-17 18#7,,
245,K2304422-17 18#15,,
246,K2304422-15 16#7,,
247,K2304422-11 12#7,,
248,K2304422-21 22#13,,
249,K2304422-3 4#7,,
250,K2304422-21 22#7,,
251,K2304422-9 10#7,,
252,K2304422-1 2#7,,
253,K2304422-7 8#7,,
254,K2304422-13 14#7,,
255,K2304452-11 12#14,,
256,K2304452-1 2#13,,
257,K2304452-17 18#14,,
258,K2304452-1 2#14,,
259,K2304452-9 10#14,,
260,K2304452-7 8#14,,
261,K2304452-5 6#14,,
262,K2304452-19 20#13,,
263,K2304452-17 18#13,,
264,K2304452-15 16#13,,
265,K2304452-3 4#13,,
266,K2304452-13 14#14,,
267,K2304452-15 16#14,,
268,K2304452-3 4#14,,
269,K2304452-19 20#14,,
270,K2304651-7 8#14,,
271,K2304651-11 12#2,,
272,K2304651-17 18#14,,
273,K2304651-19 #14,,
274,K2304651-13 14#2,,
275,K2304651-7 8#2,,
276,K2304651-13 14#14,,
277,K2304651-11 12#14,,
278,K2304651-19 #2,,
279,K2304651-15 16#14,,
280,K2304651-15 16#2,,
281,K2304651-17 18#2,,
282,K2304720-11 12#14,,
283,K2304720-5 6#1,,
284,K2304720-5 6#14,,
285,K2304720-7 8-HE#14,,
286,K2304720-9 10#14,,
287,K2304720-7 8-HE#1,,
288,K2304720-9 10#1,,
289,K2304720-3 4#1,,
290,K2304720-3 4#7,,
291,K2304832-1 2#6,,
292,K2304832-5 6#1,,
293,K2304832-3 4#6,,
294,K2304832-3 4#1,,
295,K2304832-7 8#6,,
296,K2304832-1 2#1,,
297,K2304832-7 8#1,,
298,K2304832-9 10#1,,
299,K2304832-5 6#6,,
300,K2305040-3 4#1,,
301,K2305040-3 4#7,,
302,K2305040-11 12#7,,
303,K2305040-11 12#1,,
304,K2305040-7 8#7,,
305,K2305040-1 2#1,,
306,K2305040-5 6#7,,
307,K2305040-7 8#1,,
308,K2305040-1 2#7,,
309,K2305040-9 10#7,,
310,K2305160-11 12#7,,
311,K2305160-5 6#2,,
312,K2305160-9 10#2,,
313,K2305160-9 10#7,,
314,K2305160-5 6#7,,
315,K2305160-3 4#7,,
316,K2305160-1 2#7,,
317,K2305160-11 12#2,,
318,K2305160-7 8#7,,
319,K2305160-7 8#2,,
320,K2400179-11 12#14,,
321,K2400179-9 10#14,,
322,K2400179-5 6#1,,
323,K2400179-7 8#14,,
324,K2400735-7 8#14,,
325,K2400735-5 6#14,,
326,K2400735-17 18#14,,
327,K2400735-9 10#14,,
328,K2400735-15 16#14,,
329,K2400735-13 14#14,,
330,K2400735-11 12#14,,
331,K2400889-5 6#14,,
332,K2400889-11 12#14,,
333,K2400889-17 18#14,,
334,K2400889-13 14#14,,
335,K2400889-19 20#14,,
336,K2400889-15 16#14,,
337,K2400889-3 4#14,,
338,K2400889-9 10#14,,
339,K2400889-7 8#14,,
340,K2401798-13 14#9,,
341,K2401798-17 18-HE#9,,
342,K2401798-15 16#9,,
343,K2401798-9 10#9,,
344,K2401798-7 8#9,,
345,K2401904-13 14#9,,
346,K2401904-9 10#9,,
347,K2401904-11 12#9,,
348,K2401904-15 16#9,,
349,S2034127#9,,
350,S2034127#7,,
351,S2306913-13 14#6,,
352,S2306913-11 12#6,,
353,S2306913-7 8#6,,
354,S2306913-5 6#6,,
355,S2306913-9 10#6,,
356,S2306913-3 4#6,,
357,S2311210-1 2#2,,
358,S2311210-2 #2,,
359,S2314036-15 16#2,,
360,S2314036-9 10#2,,
361,S2314036-5 6#2,,
362,S2314036-13 14#2,,
363,S2314036-11 12#2,,
364,S2314036-17 18#2,,
365,S2314036-7 8#2,,
366,S2316008-11 12#2,,
367,S2316008-9 10#2,,
368,S2316008-19 -HE#2,,
369,S2316008-7 8#2,,
370,S2316008-5 6#2,,
371,S2316008-23 24-HE#2,,
372,S2316008-17 18#2,,
373,S2316008-21 22#2,,
374,S2316008-19 20#2,,
375,S2316008-3 -HE#2,,
376,B2339536-1#11,,
377,B2341327-1#11,,
378,B2341994-1#11,,
379,B2342006-1#13,,
380,B2345897-1#13,,
381,B2346277-2#13,,
382,B2347868-1#13,,
383,B2348252-1#13,,
384,HZ234043-120  -HE#14,,
385,HZ234314-HE#5,,
386,K2102463#14,,
387,"K2103911-5,6#9",,
388,"K2103911-5,6#14",,
389,K2203437-15 16#11,,
390,K2203437-13 14#11,,
391,K2203437-17#11,,
392,K2300766-3 4#10,,
393,K2302013-5 6#1,,
394,K2302013-3 4#1,,
395,K2302013-7 8#1,,
396,K2302013-9 10#1,,
397,K2302344-9 10#2,,
398,K2302344-7 8#2,,
399,K2302344-13 14#2,,
400,K2302344-11 12#2,,
401,K2302452-11 12#1,,
402,K2302452-5 6#1,,
403,K2302452-9 10#1,,
404,K2302452-3 4#1,,
405,K2302452-7 8#1,,
406,K2302503-5 6#1,,
407,K2302503-7 8#1,,
408,K2302503-9 10#1,,
409,K2302503-11 12#1,,
410,K2302536-5 6#1,,
411,K2302536-1 2#1,,
412,K2302536-7 8#1,,
413,K2302536-3 4#1,,
414,K2302536-11 12#1,,
415,K2302536-13 14#1,,
416,K2302536-9 10#1,,
417,K2302680-7 8#4,,
418,K2302680-15 16#2,,
419,K2302680-9 10#4,,
420,K2302680-11 12#2,,
421,K2302680-17 18#2,,
422,K2302680-13 14#2,,
423,K2302807-5 6#2,,
424,K2302807-9 10#2,,
425,K2302807-7 8#2,,
426,K2302807-3 4#2,,
427,K2302867-5 6#1,,
428,K2302867-3 4#1,,
429,K2302867-1 2#1,,
430,K2302867-7 8#1,,
431,K2302867-9 10#1,,
432,K2302878-9 10#1,,
433,K2302878-7 8#1,,
434,K2302878-11 12#1,,
435,K2302878-13 14#1,,
436,K2302983-38 39#2,,
437,K2302983-40#2,,
438,K2302983-19 20#2,,
439,K2302983-1 2#2,,
440,K2302983-21 22#2,,
441,K2302983-23 24#2,,
442,K2302983-36 37#2,,
443,K2303014-17 18#2,,
444,K2303014-13 14#1,,
445,K2303014-11 12#1,,
446,K2303014-15 16#1,,
447,K2303014-19 20#2,,
448,K2303166-9 10#10,,
449,K2303166-13 %HE#10,,
450,K2303166-7 8#10,,
451,K2303166-13 14#10,,
452,K2303264-9 10#10,,
453,K2303264-15 16#10,,
454,K2303264-5 6#10,,
455,K2303264-13 14#10,,
456,K2303264-11 12#10,,
457,K2303270-7 8#10,,
458,K2303270-9 10#10,,
459,K2303270-11 12#10,,
460,K2303342-5 6#9,,
461,K2303342-7%HE#9,,
462,K2303342-3 4#9,,
463,K2303517-3 4#7,,
464,K2303517-5 6#7,,
465,K2303517-7 8#7,,
466,K2303517-9 10#7,,
467,K2303552-15 16#6,,
468,K2303552-13 14#6,,
469,K2303552-11 12#6,,
470,K2303552-9 10#6,,
471,K2303776-9 10#4,,
472,K2303776-5 6#4,,
473,K2303800-9 10#5,,
474,K2303800-5 6#5,,
475,K2303800-7 8#5,,
476,K2303851-9 10#4,,
477,K2303851-11 12#4,,
478,K2303976-9 10#4,,
479,K2304019-21 22#9,,
480,K2304019-11 12#9,,
481,K2304019-9 10#9,,
482,K2304019-5 6#9,,
483,K2304019-7 8#9,,
484,K2304019-3 4#9,,
485,K2304019-1 2#9,,
486,K2304124-7 8#7,,
487,K2304246-15 16-HE#6,,
488,K2304246-15 16-HE#9,,
489,K2304306-9 10#14,,
490,K2304306-9 10#9,,
491,K2304406-1 2#15,,
492,K2304406-7 8#14,,
493,K2304406-3 4#15,,
494,K2304406-5 6#14,,
495,K2304406-9 10#15,,
496,K2304642-3 4#2,,
497,K2304642- 5-HE#2,,
498,K2304642-7 8#2,,
499,K2304642-5 6#2,,
500,K2304642- 5-HE#14,,
501,K2304642-5 6#14,,
502,K2304642- 4-HE#2,,
503,K2304642- 4-HE#14,,
504,K2304642-9 10#2,,
505,K2304642-9 10#14,,
506,K2304642-3 4#14,,
507,K2304642-1 2#1,,
508,K2304642-7 8#14,,
509,K2304814-11 12#1,,
510,K2304814-11 12#6,,
511,K2305177-7 8#2,,
512,K2305177-1 2#7,,
513,K2305177-7 8#11,,
514,K2305177-1 2#2,,
515,K2305177-5 6#2,,
516,K2305177-5 6#11,,
517,K2305177-3 4#11,,
518,S2308524-27 28#4,,
519,S2308524-37 38#4,,
520,S2308524-39 40#4,,
521,S2308524-3 34#4,,
522,S2308524-35 36#4,,
523,S2308524-27 #4,,
524,S2308524-29 30#4,,
525,S2308752-23 24#4,,
526,S2308752-17 18#4,,
527,S2308752-19 20#4,,
528,S2308752-21 22#4,,
529,S2321173-1 2#1,,
