,train,val,test
30,K2201945-15 16#12,S2316008-5 6#2,K2304796-7 8#1
31,K2201945-9 10#12,S2316008-23 24-HE#2,K2304796-7 8#10
32,K2202988-1 2#11,S2316008-17 18#2,K2304796-13 14#1
33,K2202988-5 6#11,S2316008-21 22#2,K2304796-9 10#10
34,K2202988-3 4#11,S2316008-19 20#2,K2302639-5 6#4
35,K2202988-9 10#11,S2316008-3 -HE#2,K2302639-9 10#4
36,K2202988-7 8#11,K2303640-9 10#4,K2302639-3 4#4
37,K2203698-3 4#11,K2303640-5 6#4,K2302639-7 8#4
38,K2203698-7 8#11,K2303640-3 4#4,K2302366-16 17#2
39,K2203698-1 2#11,K2303640-7 8#4,K2302366-9 10#2
40,K2203698-11 12#11,B2343929-5#13,K2302366-1 2#2
41,K2203698-5 6#11,B2343929-4#13,K2302366-7 8#2
42,K2203698-9 10#11,B2343929-3#13,K2302366-3 4#2
43,K2203698-13 14#11,B2343929-1  2  3-HE#13,K2302366-18 19#2
44,K2203813-13 14#11,K2302503-5 6#1,K2302366-5 6#2
45,K2203813-9 10#11,K2302503-7 8#1,K2302878-9 10#1
46,K2203813-11 12#11,K2302503-9 10#1,K2302878-7 8#1
47,K2203813-5 6#11,K2302503-11 12#1,K2302878-11 12#1
48,K2300418-7 8#11,K2303014-17 18#2,K2302878-13 14#1
49,K2300418-7 8#10,K2303014-13 14#1,K2301896-13 14#9
50,K2301605-3 4#10,K2303014-11 12#1,K2301896-11 12#9
51,K2301605-9 10#10,K2303014-15 16#1,K2301896-15 16#9
52,K2301605-5 6#10,K2303014-19 20#2,K2301896-17 18#9
53,K2301605-1 2#10,K2302013-5 6#1,K2302344-9 10#2
54,K2301605-7 8#10,K2302013-3 4#1,K2302344-7 8#2
55,K2301846-29 30#9,K2302013-7 8#1,K2302344-13 14#2
56,K2301846-23 24#9,K2302013-9 10#1,K2302344-11 12#2
57,K2301846-25 26#9,K2303800-9 10#5,K2303259-5 6#10
58,K2301846-15 16#9,K2303800-5 6#5,K2303259-9 10#10
59,K2301846-27 28#9,K2303800-7 8#5,K2303259-3 4#10
60,K2301846-19 20#9,K2304306-9 10#14,K2303259-7 8#10
61,K2301846-21 22#9,K2304306-9 10#9,K2303259-1 2#10
62,K2301846-17 18#9,K2302807-5 6#2,HZ234043-120  -HE#14
63,K2301849-9 10#9,K2302807-9 10#2,K2303977-5 6#4
64,K2301849-13 14#9,K2302807-7 8#2,K2303977-9 10#4
65,K2301849- 9#9,K2302807-3 4#2,K2303977-11 12#4
66,K2301849-11 12#9,,K2303977-19 20-HE#4
67,K2302000-7 8#9,,K2303977-13 14#4
68,K2302000-5 6#9,,
69,K2302100-3 4#1,,
70,K2302100-1 2#1,,
71,K2302100-7 8#1,,
72,K2302100-5 6#1,,
73,K2302105-13 14#7,,
74,K2302105-9 10#7,,
75,K2302105-17 18#7,,
76,K2302105-11 12#7,,
77,K2302105-15 16#7,,
78,K2302105-7 8#7,,
79,K2302215-9 10#6,,
80,K2302215-5 6#6,,
81,K2302215-3 4#6,,
82,K2302215-1 2#6,,
83,K2302215-7 8#6,,
84,K2302247-9 10#6,,
85,K2302247-11 12#2,,
86,K2302247-5 6#2,,
87,K2302260-5 6#2,,
88,K2302260-7 8#2,,
89,K2302260-9 10#2,,
90,K2302260-3 4#2,,
91,K2302260-1 2#2,,
92,K2302388-11 12#2,,
93,K2302388-19 20#2,,
94,K2302388-15 16#2,,
95,K2302388-17 18#2,,
96,K2302388-13 14#2,,
97,K2302388-21 22#2,,
98,K2302494-9 10#1,,
99,K2302494-11 12#1,,
100,K2302494-7 8#1,,
101,K2302495-1 2#9,,
102,K2302495-7 8#1,,
103,K2302495-7 8#9,,
104,K2302495-5 6#9,,
105,K2302495-9  #1,,
106,K2302495-9  #9,,
107,K2302495-3 4#9,,
108,K2302495-9 10#9,,
109,K2302495-5 6#1,,
110,K2302495-1 2#1,,
111,K2302495-3 4#1,,
112,K2302661-11 12#4,,
113,K2302661-5 6#4,,
114,K2302661-9 10#4,,
115,K2302661-7 8#4,,
116,K2302661-3 4#4,,
117,K2302755-7 8#2,,
118,K2302755-13 14#2,,
119,K2302755-9 10#2,,
120,K2302755-11 12#2,,
121,K2302755-5 6#2,,
122,K2302760-11 12#2,,
123,K2302760-13 14#2,,
124,K2302760-3 4#2,,
125,K2302760-5 6#2,,
126,K2302760-7 8#2,,
127,K2302879-5 6#1,,
128,K2302879-9 10#1,,
129,K2302879-7 8#1,,
130,K2302885-7 8#1,,
131,K2302885-5 6#1,,
132,K2303061-11 12#15,,
133,K2303061-19#7,,
134,K2303061-9 10#9,,
135,K2303061-15 16#15,,
136,K2303061-19#2,,
137,K2303061-15 16#7,,
138,K2303061-17 18#7,,
139,K2303061-17 18#15,,
140,K2303061-11 12#7,,
141,K2303061-13 14#7,,
142,K2303061-13 14#15,,
143,K2303406-11 12#9,,
144,K2303406-3 4#9,,
145,K2303406-7 8#9,,
146,K2303406-9 10#9,,
147,K2303406-5 6#9,,
148,K2303429-10 %HE#9,,
149,K2303429-21 22#9,,
150,K2303429-7 8#9,,
151,K2303429-11 12#9,,
152,K2303429-1 2#9,,
153,K2303429-3 4#9,,
154,K2303429-9 10#9,,
155,K2303429-5 6#9,,
156,K2303545-11 12#7,,
157,K2303545-9 10#7,,
158,K2303545-13 14#7,,
159,K2303545-7 8#7,,
160,K2303773-21 22#4,,
161,K2303773-29 30#4,,
162,K2303773-25 26#4,,
163,K2303773-17 18#4,,
164,K2303773-31 32#4,,
165,K2303773-27 28#4,,
166,K2303773-19 20#4,,
167,K2303773-23 24#4,,
168,K2303773-15 16#4,,
169,K2303782-9 10#4,,
170,K2303782-7 8#4,,
171,K2303782-5 6#4,,
172,K2303782-11 12#4,,
173,K2303810-5 6#5,,
174,K2303814-15 #5,,
175,K2303814-20 21#5,,
176,K2303814-13 14#5,,
177,K2303814-18 19#5,,
178,K2303814-9 10#5,,
179,K2303814-11 12#5,,
180,K2303814-16 17#5,,
181,K2303826-3 4#5,,
182,K2303826-7 8#5,,
183,K2303826-1 2#5,,
184,K2303826-5 6#5,,
185,K2304032-13 14#7,,
186,K2304032-9 10#9,,
187,K2304032-21#7,,
188,K2304032-11 12#7,,
189,K2304032-17 18#7,,
190,K2304032-15 16#9,,
191,K2304032-11 12#9,,
192,K2304032-17 18#9,,
193,K2304032-9 10#7,,
194,K2304032-19 20#7,,
195,K2304032-19 20#9,,
196,K2304032-15 16#7,,
197,K2304032-13 14#9,,
198,K2304079-7 8#9,,
199,K2304086-7 8#9,,
200,K2304097-16 17#7,,
201,K2304097-1 2#7,,
202,K2304097-18#7,,
203,K2304097-7 8#9,,
204,K2304119-9 10#9,,
205,K2304119-3 4#7,,
206,K2304119-5 6#9,,
207,K2304119-9 10#7,,
208,K2304119-7 8#9,,
209,K2304119-7 8#7,,
210,K2304119-3 4#9,,
211,K2304119-5 6#7,,
212,K2304119-1 2#9,,
213,K2304247-5 6#6,,
214,K2304247-5 6#9,,
215,K2304247-3 4#6,,
216,K2304247-3 4#9,,
217,K2304247-9 10#9,,
218,K2304247-1 2#9,,
219,K2304247-7 8#14,,
220,K2304247-9 10#14,,
221,K2304247-7 8#9,,
222,K2304308-7 8#14,,
223,K2304308-3 4#14,,
224,K2304308-13 14#14,,
225,K2304308-5 6#14,,
226,K2304308-9 10#14,,
227,K2304308-11 12#14,,
228,K2304308-15 16#14,,
229,K2304339-11 12#7,,
230,K2304339-7 8#7,,
231,K2304339-9 10#7,,
232,K2304339-1 2#7,,
233,K2304339-5 6#7,,
234,K2304339-3 4#7,,
235,K2304382-19 20#7,,
236,K2304382-11 12#7,,
237,K2304382-13 14#7,,
238,K2304382-15 16#7,,
239,K2304382-21#7,,
240,K2304382-9 10#7,,
241,K2304382-17 18#7,,
242,K2304386-3 4#7,,
243,K2304386-9 10#7,,
244,K2304386-11 12#14,,
245,K2304386-1 2#7,,
246,K2304386-11 12#7,,
247,K2304386-7 8#14,,
248,K2304386-9 10#14,,
249,K2304386-5 6#7,,
250,K2304386-7 8#7,,
251,K2304422-19 20#7,,
252,K2304422-5 6#7,,
253,K2304422-7 8#15,,
254,K2304422-19 20#13,,
255,K2304422-17 18#7,,
256,K2304422-17 18#15,,
257,K2304422-15 16#7,,
258,K2304422-11 12#7,,
259,K2304422-21 22#13,,
260,K2304422-3 4#7,,
261,K2304422-21 22#7,,
262,K2304422-9 10#7,,
263,K2304422-1 2#7,,
264,K2304422-7 8#7,,
265,K2304422-13 14#7,,
266,K2304651-7 8#14,,
267,K2304651-11 12#2,,
268,K2304651-17 18#14,,
269,K2304651-19 #14,,
270,K2304651-13 14#2,,
271,K2304651-7 8#2,,
272,K2304651-13 14#14,,
273,K2304651-11 12#14,,
274,K2304651-19 #2,,
275,K2304651-15 16#14,,
276,K2304651-15 16#2,,
277,K2304651-17 18#2,,
278,K2304657-3 4#2,,
279,K2304657-1 2#14,,
280,K2304657-7 8#2,,
281,K2304657-9 10#2,,
282,K2304657-5 6#1,,
283,K2304657-9 10#14,,
284,K2304657-5 6#2,,
285,K2304657-7 8#14,,
286,K2304657-3 4#1,,
287,K2304657-1 2#2,,
288,K2304720-11 12#14,,
289,K2304720-5 6#1,,
290,K2304720-5 6#14,,
291,K2304720-7 8-HE#14,,
292,K2304720-9 10#14,,
293,K2304720-7 8-HE#1,,
294,K2304720-9 10#1,,
295,K2304720-3 4#1,,
296,K2304720-3 4#7,,
297,K2304832-1 2#6,,
298,K2304832-5 6#1,,
299,K2304832-3 4#6,,
300,K2304832-3 4#1,,
301,K2304832-7 8#6,,
302,K2304832-1 2#1,,
303,K2304832-7 8#1,,
304,K2304832-9 10#1,,
305,K2304832-5 6#6,,
306,K2305040-3 4#1,,
307,K2305040-3 4#7,,
308,K2305040-11 12#7,,
309,K2305040-11 12#1,,
310,K2305040-7 8#7,,
311,K2305040-1 2#1,,
312,K2305040-5 6#7,,
313,K2305040-7 8#1,,
314,K2305040-1 2#7,,
315,K2305040-9 10#7,,
316,K2305160-11 12#7,,
317,K2305160-5 6#2,,
318,K2305160-9 10#2,,
319,K2305160-9 10#7,,
320,K2305160-5 6#7,,
321,K2305160-3 4#7,,
322,K2305160-1 2#7,,
323,K2305160-11 12#2,,
324,K2305160-7 8#7,,
325,K2305160-7 8#2,,
326,K2305209-11 12#2,,
327,K2305209-1 2#11,,
328,K2305209-5 6#11,,
329,K2305209-7 8#11,,
330,K2305209-3 4#11,,
331,K2305209-9 10#2,,
332,K2305209-13 14#11,,
333,K2305209-13 14#2,,
334,K2305209-7 8#2,,
335,K2305209-11 12#11,,
336,K2305209-9 10#11,,
337,K2400074-5 6#12,,
338,K2400074-9 10#12,,
339,K2400074-7 8#12,,
340,K2400074-11 12#12,,
341,K2400074-1 2#12,,
342,K2400074-3 4#12,,
343,K2400179-11 12#14,,
344,K2400179-9 10#14,,
345,K2400179-5 6#1,,
346,K2400179-7 8#14,,
347,K2400735-7 8#14,,
348,K2400735-5 6#14,,
349,K2400735-17 18#14,,
350,K2400735-9 10#14,,
351,K2400735-15 16#14,,
352,K2400735-13 14#14,,
353,K2400735-11 12#14,,
354,K2400889-5 6#14,,
355,K2400889-11 12#14,,
356,K2400889-17 18#14,,
357,K2400889-13 14#14,,
358,K2400889-19 20#14,,
359,K2400889-15 16#14,,
360,K2400889-3 4#14,,
361,K2400889-9 10#14,,
362,K2400889-7 8#14,,
363,K2401798-13 14#9,,
364,K2401798-17 18-HE#9,,
365,K2401798-15 16#9,,
366,K2401798-9 10#9,,
367,K2401798-7 8#9,,
368,K2401904-13 14#9,,
369,K2401904-9 10#9,,
370,K2401904-11 12#9,,
371,K2401904-15 16#9,,
372,S2306913-13 14#6,,
373,S2306913-11 12#6,,
374,S2306913-7 8#6,,
375,S2306913-5 6#6,,
376,S2306913-9 10#6,,
377,S2306913-3 4#6,,
378,S2314036-15 16#2,,
379,S2314036-9 10#2,,
380,S2314036-5 6#2,,
381,S2314036-13 14#2,,
382,S2314036-11 12#2,,
383,S2314036-17 18#2,,
384,S2314036-7 8#2,,
385,B2339536-1#11,,
386,B2341327-1#11,,
387,B2341994-1#11,,
388,B2342006-1#13,,
389,B2345897-1#13,,
390,B2346277-2#13,,
391,B2347868-1#13,,
392,B2348252-1#13,,
393,HZ234314-HE#5,,
394,K2102463#14,,
395,"K2103911-5,6#9",,
396,"K2103911-5,6#14",,
397,K2203437-15 16#11,,
398,K2203437-13 14#11,,
399,K2203437-17#11,,
400,K2300766-3 4#10,,
401,K2301828-5 6#9,,
402,K2301828-3 4#9,,
403,K2301828-7 8#9,,
404,K2301828-9 10#9,,
405,K2301905-7 8#9,,
406,K2301905-11 12#9,,
407,K2301905-5 6#9,,
408,K2301905-9 10#9,,
409,K2302182-15 16#6,,
410,K2302182-19 20#6,,
411,K2302182-17 18#6,,
412,K2302182-11 12#6,,
413,K2302182-9 10#6,,
414,K2302452-11 12#1,,
415,K2302452-5 6#1,,
416,K2302452-9 10#1,,
417,K2302452-3 4#1,,
418,K2302452-7 8#1,,
419,K2302461-9 10#1,,
420,K2302461-11 12#1,,
421,K2302461-7 8#1,,
422,K2302461-3 4#1,,
423,K2302461-13 14#1,,
424,K2302461-5 6#1,,
425,K2302536-5 6#1,,
426,K2302536-1 2#1,,
427,K2302536-7 8#1,,
428,K2302536-3 4#1,,
429,K2302536-11 12#1,,
430,K2302536-13 14#1,,
431,K2302536-9 10#1,,
432,K2302614-21#4,,
433,K2302614-17 18#4,,
434,K2302614-21 #4,,
435,K2302614-19 20#4,,
436,K2302614-15 16#4,,
437,K2302680-7 8#4,,
438,K2302680-15 16#2,,
439,K2302680-9 10#4,,
440,K2302680-11 12#2,,
441,K2302680-17 18#2,,
442,K2302680-13 14#2,,
443,K2302867-5 6#1,,
444,K2302867-3 4#1,,
445,K2302867-1 2#1,,
446,K2302867-7 8#1,,
447,K2302867-9 10#1,,
448,K2302983-38 39#2,,
449,K2302983-40#2,,
450,K2302983-19 20#2,,
451,K2302983-1 2#2,,
452,K2302983-21 22#2,,
453,K2302983-23 24#2,,
454,K2302983-36 37#2,,
455,K2303166-9 10#10,,
456,K2303166-13 %HE#10,,
457,K2303166-7 8#10,,
458,K2303166-13 14#10,,
459,K2303264-9 10#10,,
460,K2303264-15 16#10,,
461,K2303264-5 6#10,,
462,K2303264-13 14#10,,
463,K2303264-11 12#10,,
464,K2303270-7 8#10,,
465,K2303270-9 10#10,,
466,K2303270-11 12#10,,
467,K2303342-5 6#9,,
468,K2303342-7%HE#9,,
469,K2303342-3 4#9,,
470,K2303517-3 4#7,,
471,K2303517-5 6#7,,
472,K2303517-7 8#7,,
473,K2303517-9 10#7,,
474,K2303552-15 16#6,,
475,K2303552-13 14#6,,
476,K2303552-11 12#6,,
477,K2303552-9 10#6,,
478,K2303776-9 10#4,,
479,K2303776-5 6#4,,
480,K2303851-9 10#4,,
481,K2303851-11 12#4,,
482,K2303942-13 14#4,,
483,K2303976-9 10#4,,
484,K2304019-21 22#9,,
485,K2304019-11 12#9,,
486,K2304019-9 10#9,,
487,K2304019-5 6#9,,
488,K2304019-7 8#9,,
489,K2304019-3 4#9,,
490,K2304019-1 2#9,,
491,K2304078-5 6#9,,
492,K2304124-7 8#7,,
493,K2304246-15 16-HE#6,,
494,K2304246-15 16-HE#9,,
495,K2304406-1 2#15,,
496,K2304406-7 8#14,,
497,K2304406-3 4#15,,
498,K2304406-5 6#14,,
499,K2304406-9 10#15,,
500,K2304642-3 4#2,,
501,K2304642- 5-HE#2,,
502,K2304642-7 8#2,,
503,K2304642-5 6#2,,
504,K2304642- 5-HE#14,,
505,K2304642-5 6#14,,
506,K2304642- 4-HE#2,,
507,K2304642- 4-HE#14,,
508,K2304642-9 10#2,,
509,K2304642-9 10#14,,
510,K2304642-3 4#14,,
511,K2304642-1 2#1,,
512,K2304642-7 8#14,,
513,K2304814-11 12#1,,
514,K2304814-11 12#6,,
515,K2305121-13 14#7,,
516,K2305121-13 14#2,,
517,K2305177-7 8#2,,
518,K2305177-1 2#7,,
519,K2305177-7 8#11,,
520,K2305177-1 2#2,,
521,K2305177-5 6#2,,
522,K2305177-5 6#11,,
523,K2305177-3 4#11,,
524,S2307564-29 30#6,,
525,S2307564-17 18#6,,
526,S2307564-19 20#6,,
527,S2307564-31 32#6,,
528,S2307564-25 26#6,,
529,S2307564-27 28#6,,
530,S2307564-15 32#6,,
531,S2308524-27 28#4,,
532,S2308524-37 38#4,,
533,S2308524-39 40#4,,
534,S2308524-3 34#4,,
535,S2308524-35 36#4,,
536,S2308524-27 #4,,
537,S2308524-29 30#4,,
538,S2308752-23 24#4,,
539,S2308752-17 18#4,,
540,S2308752-19 20#4,,
541,S2308752-21 22#4,,
542,S2321173-1 2#1,,
