,train,val,test
K2304119-7 8#9,True,False,False
K2304119-7 8#7,True,False,False
K2304119-3 4#9,True,False,False
K2304119-5 6#7,True,False,False
K2304119-1 2#9,True,False,False
K2304243-11 12#6,True,False,False
K2304247-5 6#6,True,False,False
K2304247-5 6#9,True,False,False
K2304247-3 4#6,True,False,False
K2304247-3 4#9,True,False,False
K2304247-9 10#9,True,False,False
K2304247-1 2#9,True,False,False
K2304247-7 8#14,True,False,False
K2304247-9 10#14,True,False,False
K2304247-7 8#9,True,False,False
K2304339-11 12#7,True,False,False
K2304339-7 8#7,True,False,False
K2304339-9 10#7,True,False,False
K2304339-1 2#7,True,False,False
K2304339-5 6#7,True,False,False
K2304339-3 4#7,True,False,False
K2304382-19 20#7,True,False,False
K2304382-11 12#7,True,False,False
K2304382-13 14#7,True,False,False
K2304382-15 16#7,True,False,False
K2304382-21#7,True,False,False
K2304382-9 10#7,True,False,False
K2304382-17 18#7,True,False,False
K2304386-3 4#7,True,False,False
K2304386-9 10#7,True,False,False
K2304386-11 12#14,True,False,False
K2304386-1 2#7,True,False,False
K2304386-11 12#7,True,False,False
K2304386-7 8#14,True,False,False
K2304386-9 10#14,True,False,False
K2304386-5 6#7,True,False,False
K2304386-7 8#7,True,False,False
K2304422-19 20#7,True,False,False
K2304422-5 6#7,True,False,False
K2304422-7 8#15,True,False,False
K2304422-19 20#13,True,False,False
K2304422-17 18#7,True,False,False
K2304422-17 18#15,True,False,False
K2304422-15 16#7,True,False,False
K2304422-11 12#7,True,False,False
K2304422-21 22#13,True,False,False
K2304422-3 4#7,True,False,False
K2304422-21 22#7,True,False,False
K2304422-9 10#7,True,False,False
K2304422-1 2#7,True,False,False
K2304422-7 8#7,True,False,False
K2304422-13 14#7,True,False,False
K2304452-11 12#14,True,False,False
K2304452-1 2#13,True,False,False
K2304452-17 18#14,True,False,False
K2304452-1 2#14,True,False,False
K2304452-9 10#14,True,False,False
K2304452-7 8#14,True,False,False
K2304452-5 6#14,True,False,False
K2304452-19 20#13,True,False,False
K2304452-17 18#13,True,False,False
K2304452-15 16#13,True,False,False
K2304452-3 4#13,True,False,False
K2304452-13 14#14,True,False,False
K2304452-15 16#14,True,False,False
K2304452-3 4#14,True,False,False
K2304452-19 20#14,True,False,False
K2304651-7 8#14,True,False,False
K2304651-11 12#2,True,False,False
K2304651-17 18#14,True,False,False
K2304651-19 #14,True,False,False
K2304651-13 14#2,True,False,False
K2304651-7 8#2,True,False,False
K2304651-13 14#14,True,False,False
K2304651-11 12#14,True,False,False
K2304651-19 #2,True,False,False
K2304651-15 16#14,True,False,False
K2304651-15 16#2,True,False,False
K2304651-17 18#2,True,False,False
K2304720-11 12#14,True,False,False
K2304720-5 6#1,True,False,False
K2304720-5 6#14,True,False,False
K2304720-7 8-HE#14,True,False,False
K2304720-9 10#14,True,False,False
K2304720-7 8-HE#1,True,False,False
K2304720-9 10#1,True,False,False
K2304720-3 4#1,True,False,False
K2304720-3 4#7,True,False,False
K2304832-1 2#6,True,False,False
K2304832-5 6#1,True,False,False
K2304832-3 4#6,True,False,False
K2304832-3 4#1,True,False,False
K2304832-7 8#6,True,False,False
K2304832-1 2#1,True,False,False
K2304832-7 8#1,True,False,False
K2304832-9 10#1,True,False,False
K2304832-5 6#6,True,False,False
K2305040-3 4#1,True,False,False
K2305040-3 4#7,True,False,False
K2305040-11 12#7,True,False,False
K2305040-11 12#1,True,False,False
K2305040-7 8#7,True,False,False
K2305040-1 2#1,True,False,False
K2305040-5 6#7,True,False,False
K2305040-7 8#1,True,False,False
K2305040-1 2#7,True,False,False
K2305040-9 10#7,True,False,False
K2305160-11 12#7,True,False,False
K2305160-5 6#2,True,False,False
K2305160-9 10#2,True,False,False
K2305160-9 10#7,True,False,False
K2305160-5 6#7,True,False,False
K2305160-3 4#7,True,False,False
K2305160-1 2#7,True,False,False
K2305160-11 12#2,True,False,False
K2305160-7 8#7,True,False,False
K2305160-7 8#2,True,False,False
K2400179-11 12#14,True,False,False
K2400179-9 10#14,True,False,False
K2400179-5 6#1,True,False,False
K2400179-7 8#14,True,False,False
K2400735-7 8#14,True,False,False
K2400735-5 6#14,True,False,False
K2400735-17 18#14,True,False,False
K2400735-9 10#14,True,False,False
K2400735-15 16#14,True,False,False
K2400735-13 14#14,True,False,False
K2400735-11 12#14,True,False,False
K2400889-5 6#14,True,False,False
K2400889-11 12#14,True,False,False
K2400889-17 18#14,True,False,False
K2400889-13 14#14,True,False,False
K2400889-19 20#14,True,False,False
K2400889-15 16#14,True,False,False
K2400889-3 4#14,True,False,False
K2400889-9 10#14,True,False,False
K2400889-7 8#14,True,False,False
K2401798-13 14#9,True,False,False
K2401798-17 18-HE#9,True,False,False
K2401798-15 16#9,True,False,False
K2401798-9 10#9,True,False,False
K2401798-7 8#9,True,False,False
K2401904-13 14#9,True,False,False
K2401904-9 10#9,True,False,False
K2401904-11 12#9,True,False,False
K2401904-15 16#9,True,False,False
S2034127#9,True,False,False
S2034127#7,True,False,False
S2306913-13 14#6,True,False,False
S2306913-11 12#6,True,False,False
S2306913-7 8#6,True,False,False
S2306913-5 6#6,True,False,False
S2306913-9 10#6,True,False,False
S2306913-3 4#6,True,False,False
S2311210-1 2#2,True,False,False
S2311210-2 #2,True,False,False
S2314036-15 16#2,True,False,False
S2314036-9 10#2,True,False,False
S2314036-5 6#2,True,False,False
S2314036-13 14#2,True,False,False
S2314036-11 12#2,True,False,False
S2314036-17 18#2,True,False,False
S2314036-7 8#2,True,False,False
S2316008-11 12#2,True,False,False
S2316008-9 10#2,True,False,False
S2316008-19 -HE#2,True,False,False
S2316008-7 8#2,True,False,False
S2316008-5 6#2,True,False,False
S2316008-23 24-HE#2,True,False,False
S2316008-17 18#2,True,False,False
S2316008-21 22#2,True,False,False
S2316008-19 20#2,True,False,False
S2316008-3 -HE#2,True,False,False
B2339536-1#11,True,False,False
B2341327-1#11,True,False,False
B2341994-1#11,True,False,False
B2342006-1#13,True,False,False
B2345897-1#13,True,False,False
B2346277-2#13,True,False,False
B2347868-1#13,True,False,False
B2348252-1#13,True,False,False
HZ234043-120  -HE#14,True,False,False
HZ234314-HE#5,True,False,False
K2102463#14,True,False,False
"K2103911-5,6#9",True,False,False
"K2103911-5,6#14",True,False,False
K2203437-15 16#11,True,False,False
K2203437-13 14#11,True,False,False
K2203437-17#11,True,False,False
K2300766-3 4#10,True,False,False
K2302013-5 6#1,True,False,False
K2302013-3 4#1,True,False,False
K2302013-7 8#1,True,False,False
K2302013-9 10#1,True,False,False
K2302344-9 10#2,True,False,False
K2302344-7 8#2,True,False,False
K2302344-13 14#2,True,False,False
K2302344-11 12#2,True,False,False
K2302452-11 12#1,True,False,False
K2302452-5 6#1,True,False,False
K2302452-9 10#1,True,False,False
K2302452-3 4#1,True,False,False
K2302452-7 8#1,True,False,False
K2302503-5 6#1,True,False,False
K2302503-7 8#1,True,False,False
K2302503-9 10#1,True,False,False
K2302503-11 12#1,True,False,False
K2302536-5 6#1,True,False,False
K2302536-1 2#1,True,False,False
K2302536-7 8#1,True,False,False
K2302536-3 4#1,True,False,False
K2302536-11 12#1,True,False,False
K2302536-13 14#1,True,False,False
K2302536-9 10#1,True,False,False
K2302680-7 8#4,True,False,False
K2302680-15 16#2,True,False,False
K2302680-9 10#4,True,False,False
K2302680-11 12#2,True,False,False
K2302680-17 18#2,True,False,False
K2302680-13 14#2,True,False,False
K2302807-5 6#2,True,False,False
K2302807-9 10#2,True,False,False
K2302807-7 8#2,True,False,False
K2302807-3 4#2,True,False,False
K2302867-5 6#1,True,False,False
K2302867-3 4#1,True,False,False
K2302867-1 2#1,True,False,False
K2302867-7 8#1,True,False,False
K2302867-9 10#1,True,False,False
K2302878-9 10#1,True,False,False
K2302878-7 8#1,True,False,False
K2302878-11 12#1,True,False,False
K2302878-13 14#1,True,False,False
K2302983-38 39#2,True,False,False
K2302983-40#2,True,False,False
K2302983-19 20#2,True,False,False
K2302983-1 2#2,True,False,False
K2302983-21 22#2,True,False,False
K2302983-23 24#2,True,False,False
K2302983-36 37#2,True,False,False
K2303014-17 18#2,True,False,False
K2303014-13 14#1,True,False,False
K2303014-11 12#1,True,False,False
K2303014-15 16#1,True,False,False
K2303014-19 20#2,True,False,False
K2303166-9 10#10,True,False,False
K2303166-13 %HE#10,True,False,False
K2303166-7 8#10,True,False,False
K2303166-13 14#10,True,False,False
K2303264-9 10#10,True,False,False
K2303264-15 16#10,True,False,False
K2303264-5 6#10,True,False,False
K2303264-13 14#10,True,False,False
K2303264-11 12#10,True,False,False
K2303270-7 8#10,True,False,False
K2303270-9 10#10,True,False,False
K2303270-11 12#10,True,False,False
K2303342-5 6#9,True,False,False
K2303342-7%HE#9,True,False,False
K2303342-3 4#9,True,False,False
K2303517-3 4#7,True,False,False
K2303517-5 6#7,True,False,False
K2303517-7 8#7,True,False,False
K2303517-9 10#7,True,False,False
K2303552-15 16#6,True,False,False
K2303552-13 14#6,True,False,False
K2303552-11 12#6,True,False,False
K2303552-9 10#6,True,False,False
K2303776-9 10#4,True,False,False
K2303776-5 6#4,True,False,False
K2303800-9 10#5,True,False,False
K2303800-5 6#5,True,False,False
K2303800-7 8#5,True,False,False
K2303851-9 10#4,True,False,False
K2303851-11 12#4,True,False,False
K2303976-9 10#4,True,False,False
K2304019-21 22#9,True,False,False
K2304019-11 12#9,True,False,False
K2304019-9 10#9,True,False,False
K2304019-5 6#9,True,False,False
K2304019-7 8#9,True,False,False
K2304019-3 4#9,True,False,False
K2304019-1 2#9,True,False,False
K2304124-7 8#7,True,False,False
K2304246-15 16-HE#6,True,False,False
K2304246-15 16-HE#9,True,False,False
K2304306-9 10#14,True,False,False
K2304306-9 10#9,True,False,False
K2304406-1 2#15,True,False,False
K2304406-7 8#14,True,False,False
K2304406-3 4#15,True,False,False
K2304406-5 6#14,True,False,False
K2304406-9 10#15,True,False,False
K2304642-3 4#2,True,False,False
K2304642- 5-HE#2,True,False,False
K2304642-7 8#2,True,False,False
K2304642-5 6#2,True,False,False
K2304642- 5-HE#14,True,False,False
K2304642-5 6#14,True,False,False
K2304642- 4-HE#2,True,False,False
K2304642- 4-HE#14,True,False,False
K2304642-9 10#2,True,False,False
K2304642-9 10#14,True,False,False
K2304642-3 4#14,True,False,False
K2304642-1 2#1,True,False,False
K2304642-7 8#14,True,False,False
K2304814-11 12#1,True,False,False
K2304814-11 12#6,True,False,False
K2305177-7 8#2,True,False,False
K2305177-1 2#7,True,False,False
K2305177-7 8#11,True,False,False
K2305177-1 2#2,True,False,False
K2305177-5 6#2,True,False,False
K2305177-5 6#11,True,False,False
K2305177-3 4#11,True,False,False
S2308524-27 28#4,True,False,False
S2308524-37 38#4,True,False,False
S2308524-39 40#4,True,False,False
S2308524-3 34#4,True,False,False
S2308524-35 36#4,True,False,False
S2308524-27 #4,True,False,False
S2308524-29 30#4,True,False,False
S2308752-23 24#4,True,False,False
S2308752-17 18#4,True,False,False
S2308752-19 20#4,True,False,False
S2308752-21 22#4,True,False,False
S2321173-1 2#1,True,False,False
K2304796-3 4#1,False,True,False
K2304796-9 10#1,False,True,False
K2304796-5 6#10,False,True,False
K2304796-11 12#10,False,True,False
K2304796-5 6#1,False,True,False
K2304796-11 12#1,False,True,False
K2304796-3 4#10,False,True,False
K2304796-7 8#1,False,True,False
K2304796-7 8#10,False,True,False
K2304796-13 14#1,False,True,False
K2304796-9 10#10,False,True,False
K2303406-11 12#9,False,True,False
K2303406-3 4#9,False,True,False
K2303406-7 8#9,False,True,False
K2303406-9 10#9,False,True,False
K2303406-5 6#9,False,True,False
K2302879-5 6#1,False,True,False
K2302879-9 10#1,False,True,False
K2302879-7 8#1,False,True,False
K2301849-9 10#9,False,True,False
K2301849-13 14#9,False,True,False
K2301849- 9#9,False,True,False
K2301849-11 12#9,False,True,False
K2304748-3 4#15,False,True,False
K2304748-9 10#15,False,True,False
K2304748-11 12#10,False,True,False
K2304748-11 12#15,False,True,False
K2304748-7 8#1,False,True,False
K2304748-7 8#15,False,True,False
K2304748-9 10#10,False,True,False
K2304748-5 6#15,False,True,False
K2304748-13 14#1,False,True,False
B2341317-1#11,False,True,False
K2400074-5 6#12,False,True,False
K2400074-9 10#12,False,True,False
K2400074-7 8#12,False,True,False
K2400074-11 12#12,False,True,False
K2400074-1 2#12,False,True,False
K2400074-3 4#12,False,True,False
K2200642-3 4#12,False,True,False
K2200642-7 8#12,False,True,False
K2200642-5 6#12,False,True,False
K2303942-13 14#4,False,True,False
S2307564-29 30#6,False,True,False
S2307564-17 18#6,False,True,False
S2307564-19 20#6,False,True,False
S2307564-31 32#6,False,True,False
S2307564-25 26#6,False,True,False
S2307564-27 28#6,False,True,False
S2307564-15 32#6,False,True,False
K2303259-5 6#10,False,True,False
K2303259-9 10#10,False,True,False
K2303259-3 4#10,False,True,False
K2303259-7 8#10,False,True,False
K2303259-1 2#10,False,True,False
K2304078-5 6#9,False,True,False
K2302614-21#4,False,True,False
K2302614-17 18#4,False,True,False
K2302614-21 #4,False,True,False
K2302614-19 20#4,False,True,False
K2302614-15 16#4,False,True,False
K2301905-7 8#9,False,True,False
K2301905-11 12#9,False,True,False
K2301905-5 6#9,False,True,False
K2301905-9 10#9,False,True,False
K2304079-7 8#9,False,False,True
K2303429-10 %HE#9,False,False,True
K2303429-21 22#9,False,False,True
K2303429-7 8#9,False,False,True
K2303429-11 12#9,False,False,True
K2303429-1 2#9,False,False,True
K2303429-3 4#9,False,False,True
K2303429-9 10#9,False,False,True
K2303429-5 6#9,False,False,True
K2305209-11 12#2,False,False,True
K2305209-1 2#11,False,False,True
K2305209-5 6#11,False,False,True
K2305209-7 8#11,False,False,True
K2305209-3 4#11,False,False,True
K2305209-9 10#2,False,False,True
K2305209-13 14#11,False,False,True
K2305209-13 14#2,False,False,True
K2305209-7 8#2,False,False,True
K2305209-11 12#11,False,False,True
K2305209-9 10#11,False,False,True
K2304308-7 8#14,False,False,True
K2304308-3 4#14,False,False,True
K2304308-13 14#14,False,False,True
K2304308-5 6#14,False,False,True
K2304308-9 10#14,False,False,True
K2304308-11 12#14,False,False,True
K2304308-15 16#14,False,False,True
"K2103669-9,10#14",False,False,True
"K2103669-3,4#14",False,False,True
"K2103669-1,2#14",False,False,True
"K2103669-5,6#14",False,False,True
"K2103669-7,8#14",False,False,True
K2303558-13 14#7,False,False,True
K2303558-11 12#7,False,False,True
K2303558-15 16#7,False,False,True
K2302495-1 2#9,False,False,True
K2302495-7 8#1,False,False,True
K2302495-7 8#9,False,False,True
K2302495-5 6#9,False,False,True
K2302495-9  #1,False,False,True
K2302495-9  #9,False,False,True
K2302495-3 4#9,False,False,True
K2302495-9 10#9,False,False,True
K2302495-5 6#1,False,False,True
K2302495-1 2#1,False,False,True
K2302495-3 4#1,False,False,True
K2304657-3 4#2,False,False,True
K2304657-1 2#14,False,False,True
K2304657-7 8#2,False,False,True
K2304657-9 10#2,False,False,True
K2304657-5 6#1,False,False,True
K2304657-9 10#14,False,False,True
K2304657-5 6#2,False,False,True
K2304657-7 8#14,False,False,True
K2304657-3 4#1,False,False,True
K2304657-1 2#2,False,False,True
K2305121-13 14#7,False,False,True
K2305121-13 14#2,False,False,True
K2301896-13 14#9,False,False,True
K2301896-11 12#9,False,False,True
K2301896-15 16#9,False,False,True
K2301896-17 18#9,False,False,True
K2302461-9 10#1,False,False,True
K2302461-11 12#1,False,False,True
K2302461-7 8#1,False,False,True
K2302461-3 4#1,False,False,True
K2302461-13 14#1,False,False,True
K2302461-5 6#1,False,False,True
K2301828-5 6#9,False,False,True
K2301828-3 4#9,False,False,True
K2301828-7 8#9,False,False,True
K2301828-9 10#9,False,False,True
K2303977-5 6#4,False,False,True
K2303977-9 10#4,False,False,True
K2303977-11 12#4,False,False,True
K2303977-19 20-HE#4,False,False,True
K2303977-13 14#4,False,False,True
K2302182-15 16#6,False,False,True
K2302182-19 20#6,False,False,True
K2302182-17 18#6,False,False,True
K2302182-11 12#6,False,False,True
K2302182-9 10#6,False,False,True
