,train,val,test
272,K2304796-11 12#10,,
273,K2304796-5 6#1,,
274,K2304796-11 12#1,,
275,K2304796-3 4#10,,
276,K2304796-7 8#1,,
277,K2304796-7 8#10,,
278,K2304796-13 14#1,,
279,K2304796-9 10#10,,
280,K2304832-1 2#6,,
281,K2304832-5 6#1,,
282,K2304832-3 4#6,,
283,K2304832-3 4#1,,
284,K2304832-7 8#6,,
285,K2304832-1 2#1,,
286,K2304832-7 8#1,,
287,K2304832-9 10#1,,
288,K2304832-5 6#6,,
289,K2305040-3 4#1,,
290,K2305040-3 4#7,,
291,K2305040-11 12#7,,
292,K2305040-11 12#1,,
293,K2305040-7 8#7,,
294,K2305040-1 2#1,,
295,K2305040-5 6#7,,
296,K2305040-7 8#1,,
297,K2305040-1 2#7,,
298,K2305040-9 10#7,,
299,K2305160-11 12#7,,
300,K2305160-5 6#2,,
301,K2305160-9 10#2,,
302,K2305160-9 10#7,,
303,K2305160-5 6#7,,
304,K2305160-3 4#7,,
305,K2305160-1 2#7,,
306,K2305160-11 12#2,,
307,K2305160-7 8#7,,
308,K2305160-7 8#2,,
309,K2305209-11 12#2,,
310,K2305209-1 2#11,,
311,K2305209-5 6#11,,
312,K2305209-7 8#11,,
313,K2305209-3 4#11,,
314,K2305209-9 10#2,,
315,K2305209-13 14#11,,
316,K2305209-13 14#2,,
317,K2305209-7 8#2,,
318,K2305209-11 12#11,,
319,K2305209-9 10#11,,
320,K2400074-5 6#12,,
321,K2400074-9 10#12,,
322,K2400074-7 8#12,,
323,K2400074-11 12#12,,
324,K2400074-1 2#12,,
325,K2400074-3 4#12,,
326,K2400735-7 8#14,,
327,K2400735-5 6#14,,
328,K2400735-17 18#14,,
329,K2400735-9 10#14,,
330,K2400735-15 16#14,,
331,K2400735-13 14#14,,
332,K2400735-11 12#14,,
333,K2400889-5 6#14,,
334,K2400889-11 12#14,,
335,K2400889-17 18#14,,
336,K2400889-13 14#14,,
337,K2400889-19 20#14,,
338,K2400889-15 16#14,,
339,K2400889-3 4#14,,
340,K2400889-9 10#14,,
341,K2400889-7 8#14,,
342,K2401798-13 14#9,,
343,K2401798-17 18-HE#9,,
344,K2401798-15 16#9,,
345,K2401798-9 10#9,,
346,K2401798-7 8#9,,
347,K2401904-13 14#9,,
348,K2401904-9 10#9,,
349,K2401904-11 12#9,,
350,K2401904-15 16#9,,
351,S2034127#9,,
352,S2034127#7,,
353,S2306913-13 14#6,,
354,S2306913-11 12#6,,
355,S2306913-7 8#6,,
356,S2306913-5 6#6,,
357,S2306913-9 10#6,,
358,S2306913-3 4#6,,
359,S2311210-1 2#2,,
360,S2311210-2 #2,,
361,S2314036-15 16#2,,
362,S2314036-9 10#2,,
363,S2314036-5 6#2,,
364,S2314036-13 14#2,,
365,S2314036-11 12#2,,
366,S2314036-17 18#2,,
367,S2314036-7 8#2,,
368,S2316008-11 12#2,,
369,S2316008-9 10#2,,
370,S2316008-19 -HE#2,,
371,S2316008-7 8#2,,
372,S2316008-5 6#2,,
373,S2316008-23 24-HE#2,,
374,S2316008-17 18#2,,
375,S2316008-21 22#2,,
376,S2316008-19 20#2,,
377,S2316008-3 -HE#2,,
378,B2339536-1#11,,
379,B2341327-1#11,,
380,B2341994-1#11,,
381,B2346277-2#13,,
382,B2347868-1#13,,
383,B2348252-1#13,,
384,HZ234314-HE#5,,
385,K2102463#14,,
386,"K2103911-5,6#9",,
387,"K2103911-5,6#14",,
388,K2300766-3 4#10,,
389,K2301828-5 6#9,,
390,K2301828-3 4#9,,
391,K2301828-7 8#9,,
392,K2301828-9 10#9,,
393,K2301896-13 14#9,,
394,K2301896-11 12#9,,
395,K2301896-15 16#9,,
396,K2301896-17 18#9,,
397,K2301905-7 8#9,,
398,K2301905-11 12#9,,
399,K2301905-5 6#9,,
400,K2301905-9 10#9,,
401,K2302013-5 6#1,,
402,K2302013-3 4#1,,
403,K2302013-7 8#1,,
404,K2302013-9 10#1,,
405,K2302182-15 16#6,,
406,K2302182-19 20#6,,
407,K2302182-17 18#6,,
408,K2302182-11 12#6,,
409,K2302182-9 10#6,,
410,K2302452-11 12#1,,
411,K2302452-5 6#1,,
412,K2302452-9 10#1,,
413,K2302452-3 4#1,,
414,K2302452-7 8#1,,
415,K2302461-9 10#1,,
416,K2302461-11 12#1,,
417,K2302461-7 8#1,,
418,K2302461-3 4#1,,
419,K2302461-13 14#1,,
420,K2302461-5 6#1,,
421,K2302503-5 6#1,,
422,K2302503-7 8#1,,
423,K2302503-9 10#1,,
424,K2302503-11 12#1,,
425,K2302614-21#4,,
426,K2302614-17 18#4,,
427,K2302614-21 #4,,
428,K2302614-19 20#4,,
429,K2302614-15 16#4,,
430,K2302807-5 6#2,,
431,K2302807-9 10#2,,
432,K2302807-7 8#2,,
433,K2302807-3 4#2,,
434,K2302878-9 10#1,,
435,K2302878-7 8#1,,
436,K2302878-11 12#1,,
437,K2302878-13 14#1,,
438,K2303014-17 18#2,,
439,K2303014-13 14#1,,
440,K2303014-11 12#1,,
441,K2303014-15 16#1,,
442,K2303014-19 20#2,,
443,K2303166-9 10#10,,
444,K2303166-13 %HE#10,,
445,K2303166-7 8#10,,
446,K2303166-13 14#10,,
447,K2303259-5 6#10,,
448,K2303259-9 10#10,,
449,K2303259-3 4#10,,
450,K2303259-7 8#10,,
451,K2303259-1 2#10,,
452,K2303264-9 10#10,,
453,K2303264-15 16#10,,
454,K2303264-5 6#10,,
455,K2303264-13 14#10,,
456,K2303264-11 12#10,,
457,K2303270-7 8#10,,
458,K2303270-9 10#10,,
459,K2303270-11 12#10,,
460,K2303342-5 6#9,,
461,K2303342-7%HE#9,,
462,K2303342-3 4#9,,
463,K2303517-3 4#7,,
464,K2303517-5 6#7,,
465,K2303517-7 8#7,,
466,K2303517-9 10#7,,
467,K2303552-15 16#6,,
468,K2303552-13 14#6,,
469,K2303552-11 12#6,,
470,K2303552-9 10#6,,
471,K2303776-9 10#4,,
472,K2303776-5 6#4,,
473,K2303851-9 10#4,,
474,K2303851-11 12#4,,
475,K2303942-13 14#4,,
476,K2303976-9 10#4,,
477,K2303977-5 6#4,,
478,K2303977-9 10#4,,
479,K2303977-11 12#4,,
480,K2303977-19 20-HE#4,,
481,K2303977-13 14#4,,
482,K2304019-21 22#9,,
483,K2304019-11 12#9,,
484,K2304019-9 10#9,,
485,K2304019-5 6#9,,
486,K2304019-7 8#9,,
487,K2304019-3 4#9,,
488,K2304019-1 2#9,,
489,K2304124-7 8#7,,
490,K2304246-15 16-HE#6,,
491,K2304246-15 16-HE#9,,
492,K2304306-9 10#14,,
493,K2304306-9 10#9,,
494,K2304406-1 2#15,,
495,K2304406-7 8#14,,
496,K2304406-3 4#15,,
497,K2304406-5 6#14,,
498,K2304406-9 10#15,,
499,K2304642-3 4#2,,
500,K2304642- 5-HE#2,,
501,K2304642-7 8#2,,
502,K2304642-5 6#2,,
503,K2304642- 5-HE#14,,
504,K2304642-5 6#14,,
505,K2304642- 4-HE#2,,
506,K2304642- 4-HE#14,,
507,K2304642-9 10#2,,
508,K2304642-9 10#14,,
509,K2304642-3 4#14,,
510,K2304642-1 2#1,,
511,K2304642-7 8#14,,
512,K2304814-11 12#1,,
513,K2304814-11 12#6,,
514,K2305177-7 8#2,,
515,K2305177-1 2#7,,
516,K2305177-7 8#11,,
517,K2305177-1 2#2,,
518,K2305177-5 6#2,,
519,K2305177-5 6#11,,
520,K2305177-3 4#11,,
521,S2307564-29 30#6,,
522,S2307564-17 18#6,,
523,S2307564-19 20#6,,
524,S2307564-31 32#6,,
525,S2307564-25 26#6,,
526,S2307564-27 28#6,,
527,S2307564-15 32#6,,
528,S2308524-27 28#4,,
529,S2308524-37 38#4,,
530,S2308524-39 40#4,,
531,S2308524-3 34#4,,
532,S2308524-35 36#4,,
533,S2308524-27 #4,,
534,S2308524-29 30#4,,
535,S2308752-23 24#4,,
536,S2308752-17 18#4,,
537,S2308752-19 20#4,,
538,S2308752-21 22#4,,
539,S2321173-1 2#1,,
