,train,val,test
397,K2301828-7 8#9,,
398,K2301828-9 10#9,,
399,K2302013-5 6#1,,
400,K2302013-3 4#1,,
401,K2302013-7 8#1,,
402,K2302013-9 10#1,,
403,K2302182-15 16#6,,
404,K2302182-19 20#6,,
405,K2302182-17 18#6,,
406,K2302182-11 12#6,,
407,K2302182-9 10#6,,
408,K2302344-9 10#2,,
409,K2302344-7 8#2,,
410,K2302344-13 14#2,,
411,K2302344-11 12#2,,
412,K2302461-9 10#1,,
413,K2302461-11 12#1,,
414,K2302461-7 8#1,,
415,K2302461-3 4#1,,
416,K2302461-13 14#1,,
417,K2302461-5 6#1,,
418,K2302503-5 6#1,,
419,K2302503-7 8#1,,
420,K2302503-9 10#1,,
421,K2302503-11 12#1,,
422,K2302536-5 6#1,,
423,K2302536-1 2#1,,
424,K2302536-7 8#1,,
425,K2302536-3 4#1,,
426,K2302536-11 12#1,,
427,K2302536-13 14#1,,
428,K2302536-9 10#1,,
429,K2302680-7 8#4,,
430,K2302680-15 16#2,,
431,K2302680-9 10#4,,
432,K2302680-11 12#2,,
433,K2302680-17 18#2,,
434,K2302680-13 14#2,,
435,K2302807-5 6#2,,
436,K2302807-9 10#2,,
437,K2302807-7 8#2,,
438,K2302807-3 4#2,,
439,K2302867-5 6#1,,
440,K2302867-3 4#1,,
441,K2302867-1 2#1,,
442,K2302867-7 8#1,,
443,K2302867-9 10#1,,
444,K2302878-9 10#1,,
445,K2302878-7 8#1,,
446,K2302878-11 12#1,,
447,K2302878-13 14#1,,
448,K2302983-38 39#2,,
449,K2302983-40#2,,
450,K2302983-19 20#2,,
451,K2302983-1 2#2,,
452,K2302983-21 22#2,,
453,K2302983-23 24#2,,
454,K2302983-36 37#2,,
455,K2303014-17 18#2,,
456,K2303014-13 14#1,,
457,K2303014-11 12#1,,
458,K2303014-15 16#1,,
459,K2303014-19 20#2,,
460,K2303259-5 6#10,,
461,K2303259-9 10#10,,
462,K2303259-3 4#10,,
463,K2303259-7 8#10,,
464,K2303259-1 2#10,,
465,K2303264-9 10#10,,
466,K2303264-15 16#10,,
467,K2303264-5 6#10,,
468,K2303264-13 14#10,,
469,K2303264-11 12#10,,
470,K2303270-7 8#10,,
471,K2303270-9 10#10,,
472,K2303270-11 12#10,,
473,K2303342-5 6#9,,
474,K2303342-7%HE#9,,
475,K2303342-3 4#9,,
476,K2303517-3 4#7,,
477,K2303517-5 6#7,,
478,K2303517-7 8#7,,
479,K2303517-9 10#7,,
480,K2303776-9 10#4,,
481,K2303776-5 6#4,,
482,K2303800-9 10#5,,
483,K2303800-5 6#5,,
484,K2303800-7 8#5,,
485,K2303851-9 10#4,,
486,K2303851-11 12#4,,
487,K2303942-13 14#4,,
488,K2303976-9 10#4,,
489,K2303977-5 6#4,,
490,K2303977-9 10#4,,
491,K2303977-11 12#4,,
492,K2303977-19 20-HE#4,,
493,K2303977-13 14#4,,
494,K2304019-21 22#9,,
495,K2304019-11 12#9,,
496,K2304019-9 10#9,,
497,K2304019-5 6#9,,
498,K2304019-7 8#9,,
499,K2304019-3 4#9,,
500,K2304019-1 2#9,,
501,K2304078-5 6#9,,
502,K2304124-7 8#7,,
503,K2304246-15 16-HE#6,,
504,K2304246-15 16-HE#9,,
505,K2304306-9 10#14,,
506,K2304306-9 10#9,,
507,K2304406-1 2#15,,
508,K2304406-7 8#14,,
509,K2304406-3 4#15,,
510,K2304406-5 6#14,,
511,K2304406-9 10#15,,
512,K2304642-3 4#2,,
513,K2304642- 5-HE#2,,
514,K2304642-7 8#2,,
515,K2304642-5 6#2,,
516,K2304642- 5-HE#14,,
517,K2304642-5 6#14,,
518,K2304642- 4-HE#2,,
519,K2304642- 4-HE#14,,
520,K2304642-9 10#2,,
521,K2304642-9 10#14,,
522,K2304642-3 4#14,,
523,K2304642-1 2#1,,
524,K2304642-7 8#14,,
525,K2304814-11 12#1,,
526,K2304814-11 12#6,,
527,K2305177-7 8#2,,
528,K2305177-1 2#7,,
529,K2305177-7 8#11,,
530,K2305177-1 2#2,,
531,K2305177-5 6#2,,
532,K2305177-5 6#11,,
533,K2305177-3 4#11,,
534,S2307564-29 30#6,,
535,S2307564-17 18#6,,
536,S2307564-19 20#6,,
537,S2307564-31 32#6,,
538,S2307564-25 26#6,,
539,S2307564-27 28#6,,
540,S2307564-15 32#6,,
541,S2308524-27 28#4,,
542,S2308524-37 38#4,,
543,S2308524-39 40#4,,
544,S2308524-3 34#4,,
545,S2308524-35 36#4,,
546,S2308524-27 #4,,
547,S2308524-29 30#4,,
548,S2308752-23 24#4,,
549,S2308752-17 18#4,,
550,S2308752-19 20#4,,
551,S2308752-21 22#4,,
